station,date,tavg,dewpoint,wetbulb,heat,cool,preciptotal,stnpressure,resultdir,avgspeed,rel_humidity,year,month,weekday,day_name,week,BR,DZ,FG,TSRA,VCTS,HZ,RA,latitude,longitude
2,2010-10-04,50.0,39,45.0,15.0,0.0,0.0,29.7,3,4.4,65.71331232061064,2010,10,0,Monday,40,0,0,0,0,0,0,0,41.786,-87.752
1,2010-10-05,54.0,38,46.0,11.0,0.0,0.0,29.59,32,3.5,54.515971613156744,2010,10,1,Tuesday,40,0,0,0,0,0,0,0,41.995,-87.933
2,2010-10-05,53.0,37,46.0,12.0,0.0,0.0,29.65,36,2.7,54.36567219981635,2010,10,1,Tuesday,40,0,0,0,0,0,0,0,41.786,-87.752
1,2010-10-06,62.0,44,53.0,3.0,0.0,0.0,29.33,28,7.9,51.61256640960471,2010,10,2,Wednesday,40,0,0,0,0,0,0,0,41.995,-87.933
2,2010-10-06,62.0,43,52.0,3.0,0.0,0.0,29.39,27,7.3,49.671285788111305,2010,10,2,Wednesday,40,0,0,0,0,0,0,0,41.786,-87.752
1,2010-10-07,63.0,39,50.0,2.0,0.0,0.0,29.36,30,6.2,41.06217393020883,2010,10,3,Thursday,40,0,0,0,0,0,0,0,41.995,-87.933
2,2010-10-07,63.0,40,51.0,2.0,0.0,0.0,29.42,31,4.5,42.697245910034724,2010,10,3,Thursday,40,0,0,0,0,0,0,0,41.786,-87.752
1,2010-10-08,64.0,40,52.0,1.0,0.0,0.0,29.31,24,7.3,41.22591223502529,2010,10,4,Friday,40,0,0,0,0,0,0,0,41.995,-87.933
2,2010-10-08,64.0,37,51.0,1.0,0.0,0.0,29.37,24,7.1,36.64890898001653,2010,10,4,Friday,40,0,0,0,0,0,0,0,41.786,-87.752
1,2010-10-09,71.0,52,59.0,0.0,6.0,0.0,29.25,24,3.6,51.04715191109067,2010,10,5,Saturday,40,0,0,0,0,0,0,0,41.995,-87.933
2,2010-10-09,72.0,49,59.0,0.0,7.0,0.0,29.31,24,4.2,44.143410279637344,2010,10,5,Saturday,40,0,0,0,0,0,0,0,41.786,-87.752
1,2010-10-10,71.0,50,59.0,0.0,6.0,0.0,29.16,25,4.1,47.40034340824255,2010,10,6,Sunday,40,0,0,0,0,0,0,0,41.995,-87.933
2,2010-10-10,72.0,50,59.0,0.0,7.0,0.0,29.23,25,3.9,45.82153263177604,2010,10,6,Sunday,40,0,0,0,0,0,0,0,41.786,-87.752
1,2010-10-11,68.0,52,58.0,0.0,3.0,0.0,29.12,3,4.0,56.55725628921058,2010,10,0,Monday,41,0,0,0,0,0,0,0,41.995,-87.933
2,2010-10-11,69.0,53,59.0,0.0,4.0,0.0,29.18,34,4.3,56.69865033946775,2010,10,0,Monday,41,0,0,0,0,0,0,0,41.786,-87.752
1,2010-10-12,64.0,54,58.0,1.0,0.0,0.0,29.21,6,3.9,69.92820274003797,2010,10,1,Tuesday,41,0,0,0,0,0,0,0,41.995,-87.933
2,2010-10-12,65.0,54,59.0,0.0,0.0,0.0,29.26,6,5.0,67.52879084996923,2010,10,1,Tuesday,41,0,0,0,0,0,0,0,41.786,-87.752
1,2010-10-13,57.0,46,52.0,8.0,0.0,0.1,29.35,35,8.6,66.57713658570606,2010,10,2,Wednesday,41,0,0,0,1,0,0,1,41.995,-87.933
2,2010-10-13,56.0,48,53.0,9.0,0.0,0.26,29.4,36,8.3,74.43986132324522,2010,10,2,Wednesday,41,0,0,0,1,0,0,0,41.786,-87.752
1,2010-10-14,55.0,32,45.0,10.0,0.0,0.0,29.21,27,9.2,41.379561948517704,2010,10,3,Thursday,41,0,0,0,0,0,0,0,41.995,-87.933
2,2010-10-14,55.0,32,45.0,10.0,0.0,0.0,29.28,27,8.0,41.379561948517704,2010,10,3,Thursday,41,0,0,0,0,0,0,0,41.786,-87.752
1,2010-10-15,54.0,41,47.0,11.0,0.0,0.0,29.34,1,8.1,61.291192165511646,2010,10,4,Friday,41,0,0,0,0,0,0,0,41.995,-87.933
2,2010-10-15,55.0,41,47.0,10.0,0.0,0.0,29.4,36,9.2,59.09526803975291,2010,10,4,Friday,41,0,0,0,0,0,0,0,41.786,-87.752
1,2010-10-16,56.0,39,48.0,9.0,0.0,0.0,29.31,23,9.1,52.71564265709215,2010,10,5,Saturday,41,1,0,0,0,0,0,0,41.995,-87.933
2,2010-10-16,58.0,39,48.0,7.0,0.0,0.0,29.38,22,7.1,49.04538527863457,2010,10,5,Saturday,41,0,0,0,0,0,0,0,41.786,-87.752
1,2010-10-17,56.0,36,46.0,9.0,0.0,0.0,29.35,1,5.4,46.83750352630407,2010,10,6,Sunday,41,0,0,0,0,0,0,0,41.995,-87.933
2,2010-10-17,56.0,38,47.0,9.0,0.0,0.0,29.41,3,5.3,50.687780932043495,2010,10,6,Sunday,41,0,0,0,0,0,0,0,41.786,-87.752
1,2010-10-18,52.0,40,47.0,13.0,0.0,0.0,29.29,4,6.2,63.448484737782586,2010,10,0,Monday,42,0,0,0,0,0,0,0,41.995,-87.933
2,2010-10-18,53.0,41,47.0,12.0,0.0,0.0,29.35,5,5.6,63.57906647943423,2010,10,0,Monday,42,0,0,0,0,0,0,0,41.786,-87.752
1,2010-10-19,50.0,35,43.0,15.0,0.0,0.0,29.23,27,7.2,56.10908372991861,2010,10,1,Tuesday,42,0,0,0,0,0,0,0,41.995,-87.933
2,2010-10-19,51.0,35,44.0,14.0,0.0,0.0,29.29,28,6.4,54.06324212061163,2010,10,1,Tuesday,42,0,0,0,0,0,0,0,41.786,-87.752
1,2010-10-20,57.0,35,46.0,8.0,0.0,0.005,29.03,26,12.1,43.4124191071428,2010,10,2,Wednesday,42,0,0,0,0,0,0,0,41.995,-87.933
2,2010-10-20,58.0,35,46.0,7.0,0.0,0.005,29.09,26,12.2,41.87723205518447,2010,10,2,Wednesday,42,0,0,0,0,0,0,0,41.786,-87.752
1,2010-10-21,47.0,30,40.0,18.0,0.0,0.0,29.25,30,10.0,51.31841224611689,2010,10,3,Thursday,42,0,0,0,0,0,0,0,41.995,-87.933
2,2010-10-21,49.0,29,40.0,16.0,0.0,0.0,29.31,30,8.8,45.696173448389445,2010,10,3,Thursday,42,0,0,0,0,0,0,0,41.786,-87.752
1,2010-10-22,49.0,31,42.0,16.0,0.0,0.02,29.34,21,6.5,49.58250976781231,2010,10,4,Friday,42,0,0,0,0,0,0,0,41.995,-87.933
2,2010-10-22,51.0,29,42.0,14.0,0.0,0.01,29.41,21,5.1,42.41749467049657,2010,10,4,Friday,42,0,0,0,0,0,0,0,41.786,-87.752
1,2010-10-23,60.0,47,53.0,5.0,0.0,0.1,29.2,21,11.4,62.09373734462258,2010,10,5,Saturday,42,1,0,0,0,0,0,1,41.995,-87.933
2,2010-10-23,61.0,43,52.0,4.0,0.0,0.21,29.26,20,10.3,51.45987045544989,2010,10,5,Saturday,42,1,0,0,1,0,0,1,41.786,-87.752
1,2010-10-24,63.0,53,57.0,2.0,0.0,0.05,28.98,21,9.6,69.81775447106169,2010,10,6,Sunday,42,1,0,0,0,0,0,1,41.995,-87.933
2,2010-10-24,65.0,51,57.0,0.0,0.0,1.01,29.05,20,8.5,60.46815095834825,2010,10,6,Sunday,42,0,0,0,1,0,0,0,41.786,-87.752
1,2010-10-25,64.0,56,60.0,1.0,0.0,0.0,28.74,19,12.4,75.20952476980509,2010,10,0,Monday,43,1,0,0,0,0,0,0,41.995,-87.933
2,2010-10-25,65.0,56,60.0,0.0,0.0,0.01,28.8,19,10.7,72.62889748484605,2010,10,0,Monday,43,1,0,0,0,0,0,0,41.786,-87.752
1,2010-10-26,62.0,47,53.0,3.0,0.0,0.24,28.55,21,26.3,57.843387329474204,2010,10,1,Tuesday,43,1,0,0,0,0,0,1,41.995,-87.933
2,2010-10-26,63.0,47,54.0,2.0,0.0,0.4,28.63,21,21.4,55.84155446059585,2010,10,1,Tuesday,43,1,0,0,0,0,0,1,41.786,-87.752
1,2010-10-27,54.0,32,44.0,11.0,0.0,0.0,28.92,24,23.2,42.91718723409815,2010,10,2,Wednesday,43,0,0,0,0,0,0,0,41.995,-87.933
2,2010-10-27,54.0,31,45.0,11.0,0.0,0.0,29.0,25,22.1,41.212731627627925,2010,10,2,Wednesday,43,0,0,0,0,0,0,0,41.786,-87.752
1,2010-10-28,43.0,31,38.0,22.0,0.0,0.005,29.43,28,14.1,62.24495706792678,2010,10,3,Thursday,43,0,0,0,0,0,0,0,41.995,-87.933
2,2010-10-28,43.0,30,38.0,22.0,0.0,0.0,29.49,28,15.2,59.76150505442036,2010,10,3,Thursday,43,0,0,0,0,0,0,0,41.786,-87.752
1,2010-10-29,41.0,27,36.0,24.0,0.0,0.0,29.48,24,8.9,57.06897777010052,2010,10,4,Friday,43,0,0,0,0,0,0,0,41.995,-87.933
2,2010-10-29,42.0,26,36.0,23.0,0.0,0.0,29.55,24,7.0,52.671710615691495,2010,10,4,Friday,43,0,0,0,0,0,0,0,41.786,-87.752
1,2010-10-30,53.0,32,42.0,12.0,0.0,0.0,29.14,25,13.3,44.51919768338992,2010,10,5,Saturday,43,0,0,0,0,0,0,0,41.995,-87.933
2,2010-10-30,52.0,32,42.0,13.0,0.0,0.0,29.21,24,13.3,46.18857861303386,2010,10,5,Saturday,43,0,0,0,0,0,0,0,41.786,-87.752
1,2010-10-31,44.0,30,38.0,21.0,0.0,0.0,29.49,1,6.9,57.51372200963386,2010,10,6,Sunday,43,0,0,0,0,0,0,0,41.995,-87.933
2,2010-10-31,46.0,31,40.0,19.0,0.0,0.0,29.55,3,9.9,55.511181875540416,2010,10,6,Sunday,43,0,0,0,0,0,0,0,41.786,-87.752
1,2011-05-01,55.0,37,47.0,10.0,0.0,0.0,29.26,26,11.9,50.53163169435197,2011,5,6,Sunday,17,0,0,0,0,0,0,0,41.995,-87.933
2,2011-05-01,58.0,37,48.0,7.0,0.0,0.0,29.32,26,11.6,45.3363811760161,2011,5,6,Sunday,17,0,0,0,0,0,0,0,41.786,-87.752
1,2011-05-02,51.0,31,42.0,14.0,0.0,0.0,29.46,36,9.9,46.02498820172324,2011,5,0,Monday,18,0,0,0,0,0,0,0,41.995,-87.933
2,2011-05-02,52.0,31,42.0,13.0,0.0,0.0,29.52,36,9.9,44.354199734882975,2011,5,0,Monday,18,0,0,0,0,0,0,0,41.786,-87.752
1,2011-05-03,44.0,31,38.0,21.0,0.0,0.005,29.5,3,7.6,59.903765041498716,2011,5,1,Tuesday,18,0,0,0,0,0,0,1,41.995,-87.933
2,2011-05-03,45.0,30,38.0,20.0,0.0,0.005,29.56,2,8.7,55.36012722320108,2011,5,1,Tuesday,18,0,1,0,0,0,0,0,41.786,-87.752
1,2011-05-04,48.0,29,40.0,17.0,0.0,0.0,29.63,3,7.6,47.44131249876045,2011,5,2,Wednesday,18,0,0,0,0,0,0,0,41.995,-87.933
2,2011-05-04,47.0,29,40.0,18.0,0.0,0.0,29.7,3,7.3,49.261449270491916,2011,5,2,Wednesday,18,0,0,0,0,0,0,0,41.786,-87.752
1,2011-05-05,49.0,40,46.0,16.0,0.0,0.06,29.33,20,11.5,70.92755890238351,2011,5,3,Thursday,18,1,0,0,0,0,0,1,41.995,-87.933
2,2011-05-05,52.0,39,46.0,13.0,0.0,0.1,29.4,19,10.9,61.01875332663372,2011,5,3,Thursday,18,0,0,0,0,0,0,1,41.786,-87.752
1,2011-05-06,56.0,39,48.0,9.0,0.0,0.005,29.11,28,7.8,52.71564265709215,2011,5,4,Friday,18,0,0,0,0,0,0,1,41.995,-87.933
2,2011-05-06,57.0,39,49.0,8.0,0.0,0.0,29.18,27,9.3,50.84335130320008,2011,5,4,Friday,18,1,0,0,0,0,0,0,41.786,-87.752
1,2011-05-07,52.0,44,48.0,13.0,0.0,0.005,29.13,5,6.9,74.04242405157059,2011,5,5,Saturday,18,0,0,0,0,0,0,0,41.995,-87.933
2,2011-05-07,53.0,46,50.0,12.0,0.0,0.005,29.18,5,7.9,77.01352557375444,2011,5,5,Saturday,18,0,0,0,0,0,0,0,41.786,-87.752
1,2011-05-08,54.0,43,49.0,11.0,0.0,0.0,29.27,6,7.2,66.2105551501196,2011,5,6,Sunday,18,0,0,0,0,0,0,0,41.995,-87.933
2,2011-05-08,56.0,44,50.0,9.0,0.0,0.0,29.33,6,7.8,63.96712084354888,2011,5,6,Sunday,18,0,0,0,0,0,0,0,41.786,-87.752
1,2011-05-09,60.0,45,53.0,5.0,0.0,0.005,29.15,11,14.7,57.560417050811644,2011,5,0,Monday,19,0,0,0,0,0,0,1,41.995,-87.933
2,2011-05-09,63.0,46,55.0,2.0,0.0,0.005,29.21,12,15.6,53.76911419459217,2011,5,0,Monday,19,0,0,0,0,0,0,0,41.786,-87.752
1,2011-05-10,76.0,61,66.0,0.0,11.0,0.0,29.0,14,8.6,59.7583424312541,2011,5,1,Tuesday,19,0,0,0,0,0,0,0,41.995,-87.933
2,2011-05-10,78.0,60,66.0,0.0,13.0,0.0,29.06,17,8.6,53.979073187365124,2011,5,1,Tuesday,19,0,0,0,0,0,1,0,41.786,-87.752
1,2011-05-11,75.0,66,68.0,0.0,10.0,0.13,29.1,14,6.6,73.62266284629014,2011,5,2,Wednesday,19,1,0,0,1,0,1,0,41.995,-87.933
2,2011-05-11,78.0,65,69.0,0.0,13.0,0.28,29.16,14,6.4,64.37373470040824,2011,5,2,Wednesday,19,1,0,0,0,0,1,0,41.786,-87.752
1,2011-05-12,72.0,63,66.0,0.0,7.0,0.29,29.08,19,8.1,73.32988969260931,2011,5,3,Thursday,19,1,0,0,1,0,0,0,41.995,-87.933
2,2011-05-12,75.0,61,66.0,0.0,10.0,0.02,29.13,19,7.4,61.7819209383763,2011,5,3,Thursday,19,1,0,0,0,0,1,0,41.786,-87.752
1,2011-05-13,62.0,54,56.0,3.0,0.0,0.02,29.0,3,11.0,75.02019228730418,2011,5,4,Friday,19,1,0,0,0,0,0,1,41.995,-87.933
2,2011-05-13,62.0,54,57.0,3.0,0.0,0.01,29.07,1,11.5,75.02019228730418,2011,5,4,Friday,19,0,0,0,0,0,0,0,41.786,-87.752
1,2011-05-14,49.0,47,48.0,16.0,0.0,0.31,29.01,2,16.9,92.76254378443936,2011,5,5,Saturday,19,1,0,0,0,0,0,1,41.995,-87.933
2,2011-05-14,49.0,46,47.0,16.0,0.0,0.43,29.05,1,17.2,89.31985969778023,2011,5,5,Saturday,19,1,1,0,0,0,0,1,41.786,-87.752
1,2011-05-15,44.0,36,41.0,21.0,0.0,0.31,29.15,2,21.4,73.2212156943244,2011,5,6,Sunday,19,1,0,0,0,0,0,1,41.995,-87.933
2,2011-05-15,45.0,38,42.0,20.0,0.0,0.37,29.19,1,18.9,76.27321988289306,2011,5,6,Sunday,19,1,0,0,0,0,0,1,41.786,-87.752
1,2011-05-16,45.0,30,40.0,20.0,0.0,0.0,29.28,2,13.9,55.36012722320108,2011,5,0,Monday,20,0,0,0,0,0,0,0,41.995,-87.933
2,2011-05-16,47.0,31,40.0,18.0,0.0,0.0,29.34,1,14.1,53.45100268383286,2011,5,0,Monday,20,0,0,0,0,0,0,0,41.786,-87.752
1,2011-05-17,50.0,33,43.0,15.0,0.0,0.0,29.21,3,12.7,51.78956465992426,2011,5,1,Tuesday,20,0,0,0,0,0,0,0,41.995,-87.933
2,2011-05-17,50.0,35,44.0,15.0,0.0,0.0,29.27,2,13.6,56.10908372991861,2011,5,1,Tuesday,20,0,0,0,0,0,0,0,41.786,-87.752
1,2011-05-18,53.0,48,49.0,12.0,0.0,0.07,29.16,2,7.1,83.05047326796333,2011,5,2,Wednesday,20,1,1,0,0,0,0,1,41.995,-87.933
2,2011-05-18,56.0,49,51.0,9.0,0.0,0.03,29.21,1,7.0,77.28272318882614,2011,5,2,Wednesday,20,1,0,0,0,0,1,1,41.786,-87.752
1,2011-05-19,61.0,53,56.0,4.0,0.0,0.0,29.29,2,5.8,74.92476356965477,2011,5,3,Thursday,20,1,0,0,0,0,1,0,41.995,-87.933
2,2011-05-19,62.0,53,55.0,3.0,0.0,0.0,29.36,2,5.0,72.32061237108795,2011,5,3,Thursday,20,1,0,0,0,0,1,0,41.786,-87.752
1,2011-05-20,62.0,54,57.0,3.0,0.0,0.0,29.3,6,6.0,75.02019228730418,2011,5,4,Friday,20,1,0,0,0,0,0,0,41.995,-87.933
2,2011-05-20,61.0,53,56.0,4.0,0.0,0.0,29.36,7,6.2,74.92476356965477,2011,5,4,Friday,20,1,0,0,0,0,0,0,41.786,-87.752
1,2011-05-21,63.0,59,62.0,2.0,0.0,0.01,29.13,15,8.1,86.77826171018629,2011,5,5,Saturday,20,1,0,0,0,0,0,0,41.995,-87.933
2,2011-05-21,64.0,59,62.0,1.0,0.0,0.005,29.2,15,9.0,83.78791008465039,2011,5,5,Saturday,20,0,0,0,0,0,1,0,41.786,-87.752
1,2011-05-22,74.0,60,64.0,0.0,9.0,0.58,28.95,19,11.4,61.65313041000271,2011,5,6,Sunday,20,1,0,0,1,0,0,1,41.995,-87.933
2,2011-05-22,77.0,59,65.0,0.0,12.0,0.12,29.02,18,11.6,53.83533177471956,2011,5,6,Sunday,20,0,0,0,1,0,0,0,41.786,-87.752
1,2011-05-23,70.0,59,64.0,0.0,5.0,0.005,28.92,25,11.3,68.10499877258836,2011,5,0,Monday,21,0,0,0,0,0,0,0,41.995,-87.933
2,2011-05-23,73.0,59,64.0,0.0,8.0,0.005,28.98,24,12.5,61.523771958845366,2011,5,0,Monday,21,0,0,0,0,0,0,0,41.786,-87.752
1,2011-05-24,57.0,47,51.0,8.0,0.0,0.11,29.15,4,12.4,69.14324057908972,2011,5,1,Tuesday,21,0,0,0,0,0,0,0,41.995,-87.933
2,2011-05-24,59.0,47,53.0,6.0,0.0,0.01,29.21,3,11.5,64.34970390060374,2011,5,1,Tuesday,21,0,0,0,0,0,0,0,41.786,-87.752
1,2011-05-25,57.0,52,53.0,8.0,0.0,2.24,28.92,3,11.7,83.32413976246833,2011,5,2,Wednesday,21,1,0,0,1,0,0,1,41.995,-87.933
2,2011-05-25,62.0,53,55.0,3.0,0.0,1.9,28.97,3,10.1,72.32061237108795,2011,5,2,Wednesday,21,1,0,0,1,0,0,1,41.786,-87.752
1,2011-05-26,46.0,40,43.0,19.0,0.0,1.06,29.15,2,17.8,79.4084978887917,2011,5,3,Thursday,21,1,0,0,0,0,0,1,41.995,-87.933
2,2011-05-26,47.0,40,43.0,18.0,0.0,0.61,29.19,1,18.9,76.46142075103529,2011,5,3,Thursday,21,1,0,0,0,0,0,1,41.786,-87.752
1,2011-05-27,49.0,41,46.0,16.0,0.0,0.005,29.21,5,8.7,73.73864857310494,2011,5,4,Friday,21,0,0,0,0,0,0,1,41.995,-87.933
2,2011-05-27,50.0,41,46.0,15.0,0.0,0.01,29.27,4,8.0,71.03811746295138,2011,5,4,Friday,21,0,0,0,0,0,0,1,41.786,-87.752
1,2011-05-28,57.0,55,55.0,8.0,0.0,0.12,29.1,18,6.7,93.0078376511198,2011,5,5,Saturday,21,1,0,0,0,0,0,1,41.995,-87.933
2,2011-05-28,58.0,55,57.0,7.0,0.0,0.23,29.16,18,5.8,89.71881503894409,2011,5,5,Saturday,21,1,1,0,1,0,1,1,41.786,-87.752
1,2011-05-29,61.0,59,60.0,4.0,0.0,1.88,29.16,11,5.7,93.12589313247305,2011,5,6,Sunday,21,1,0,1,0,0,0,1,41.995,-87.933
2,2011-05-29,65.0,60,61.0,0.0,0.0,0.92,29.23,11,6.6,83.85263561075136,2011,5,6,Sunday,21,1,0,0,1,0,0,1,41.786,-87.752
1,2011-05-30,72.0,65,69.0,0.0,7.0,0.0,29.26,20,12.8,78.64552446981637,2011,5,0,Monday,22,0,0,0,0,0,0,0,41.995,-87.933
2,2011-05-30,78.0,65,70.0,0.0,13.0,0.0,29.33,19,11.6,64.37373470040824,2011,5,0,Monday,22,0,0,0,0,0,0,0,41.786,-87.752
1,2011-05-31,77.0,64,68.0,0.0,12.0,0.08,29.34,22,13.2,64.25190904073162,2011,5,1,Tuesday,22,0,0,0,0,0,0,0,41.995,-87.933
2,2011-05-31,79.0,65,70.0,0.0,14.0,0.005,29.41,22,13.2,62.29145488531655,2011,5,1,Tuesday,22,0,0,0,0,0,0,1,41.786,-87.752
1,2011-06-01,70.0,49,59.0,0.0,5.0,0.0,29.44,27,10.5,47.24467793111769,2011,6,2,Wednesday,22,0,0,0,0,0,0,0,41.995,-87.933
2,2011-06-01,73.0,49,59.0,0.0,8.0,0.0,29.51,26,11.5,42.67925767106963,2011,6,2,Wednesday,22,0,0,0,0,0,0,0,41.786,-87.752
1,2011-06-02,63.0,44,53.0,2.0,0.0,0.02,29.45,6,9.4,49.82636859761616,2011,6,3,Thursday,22,0,0,0,0,0,0,1,41.995,-87.933
2,2011-06-02,63.0,45,53.0,2.0,0.0,0.005,29.51,6,9.6,51.76469159326369,2011,6,3,Thursday,22,0,0,0,0,0,0,1,41.786,-87.752
1,2011-06-03,71.0,62,67.0,0.0,6.0,0.01,29.31,17,11.5,73.23129096952931,2011,6,4,Friday,22,0,0,0,0,0,0,0,41.995,-87.933
2,2011-06-03,73.0,61,67.0,0.0,8.0,0.18,29.37,16,10.6,66.06516178194052,2011,6,4,Friday,22,0,0,0,0,0,0,1,41.786,-87.752
1,2011-06-04,78.0,64,68.0,0.0,13.0,0.18,29.31,26,8.5,62.164910529386695,2011,6,5,Saturday,22,0,0,0,1,0,0,0,41.995,-87.933
2,2011-06-04,79.0,64,69.0,0.0,14.0,0.5,29.38,26,8.1,60.15407895336037,2011,6,5,Saturday,22,0,0,0,0,0,0,0,41.786,-87.752
1,2011-06-05,73.0,55,62.0,0.0,8.0,0.005,29.36,7,5.4,53.25486941951021,2011,6,6,Sunday,22,0,0,0,0,0,0,0,41.995,-87.933
2,2011-06-05,74.0,55,62.0,0.0,9.0,0.01,29.41,8,5.0,51.49591157436544,2011,6,6,Sunday,22,0,0,0,0,0,0,0,41.786,-87.752
1,2011-06-06,77.0,64,69.0,0.0,12.0,0.0,29.15,20,9.7,64.25190904073162,2011,6,0,Monday,23,0,0,0,0,0,0,0,41.995,-87.933
2,2011-06-06,78.0,63,69.0,0.0,13.0,0.0,29.22,20,8.6,60.02272724996496,2011,6,0,Monday,23,0,0,0,0,0,0,0,41.786,-87.752
1,2011-06-07,86.0,65,72.0,0.0,21.0,0.0,29.11,23,10.6,49.6739772378653,2011,6,1,Tuesday,23,0,0,0,0,0,0,0,41.995,-87.933
2,2011-06-07,87.0,64,72.0,0.0,22.0,0.0,29.18,23,10.1,46.46819008753194,2011,6,1,Tuesday,23,0,0,0,0,0,0,0,41.786,-87.752
1,2011-06-08,81.0,64,71.0,0.0,16.0,0.17,29.13,24,13.4,56.348786617002865,2011,6,2,Wednesday,23,0,0,0,1,0,0,0,41.995,-87.933
2,2011-06-08,82.0,63,71.0,0.0,17.0,0.69,29.2,23,12.1,52.66886318140739,2011,6,2,Wednesday,23,1,0,0,1,0,0,0,41.786,-87.752
1,2011-06-09,60.0,52,55.0,5.0,0.0,0.93,29.28,4,12.5,74.8288221024171,2011,6,3,Thursday,23,1,0,0,1,0,0,1,41.995,-87.933
2,2011-06-09,61.0,54,56.0,4.0,0.0,2.17,29.34,4,12.0,77.72155110129285,2011,6,3,Thursday,23,1,0,0,1,0,0,0,41.786,-87.752
1,2011-06-10,60.0,56,57.0,5.0,0.0,0.52,29.21,3,8.0,86.61492504778677,2011,6,4,Friday,23,1,0,0,0,0,1,1,41.995,-87.933
2,2011-06-10,61.0,56,58.0,4.0,0.0,0.44,29.26,1,7.5,83.59146515506717,2011,6,4,Friday,23,1,0,0,1,0,1,0,41.786,-87.752
1,2011-06-11,57.0,54,55.0,8.0,0.0,0.03,29.24,5,5.7,89.67557819642984,2011,6,5,Saturday,23,1,1,1,0,0,0,1,41.995,-87.933
2,2011-06-11,59.0,54,56.0,6.0,0.0,0.1,29.29,2,5.8,83.45858330800942,2011,6,5,Saturday,23,1,1,0,1,0,0,1,41.786,-87.752
1,2011-06-12,57.0,45,52.0,8.0,0.0,0.0,29.38,3,8.9,64.09525234225048,2011,6,6,Sunday,23,1,0,0,0,0,0,0,41.995,-87.933
2,2011-06-12,58.0,45,52.0,7.0,0.0,0.0,29.44,2,9.9,61.82866127196306,2011,6,6,Sunday,23,0,0,0,0,0,0,0,41.786,-87.752
1,2011-06-13,63.0,43,53.0,2.0,0.0,0.0,29.39,6,7.8,47.9522714440218,2011,6,0,Monday,24,0,0,0,0,0,0,0,41.995,-87.933
2,2011-06-13,64.0,43,53.0,1.0,0.0,0.0,29.44,6,8.7,46.29985124068028,2011,6,0,Monday,24,0,0,0,0,0,0,0,41.786,-87.752
1,2011-06-14,65.0,49,56.0,0.0,0.0,0.0,29.25,9,8.6,56.12958979830987,2011,6,1,Tuesday,24,0,0,0,0,0,0,0,41.995,-87.933
2,2011-06-14,68.0,49,57.0,0.0,3.0,0.0,29.31,9,8.3,50.593482533574765,2011,6,1,Tuesday,24,0,0,0,0,0,0,0,41.786,-87.752
1,2011-06-15,64.0,59,61.0,1.0,0.0,0.8,29.0,15,11.2,83.78791008465039,2011,6,2,Wednesday,24,1,0,0,1,0,0,1,41.995,-87.933
2,2011-06-15,65.0,59,62.0,0.0,0.0,0.84,29.07,16,11.2,80.91293690039018,2011,6,2,Wednesday,24,1,0,0,1,0,0,1,41.786,-87.752
1,2011-06-16,71.0,59,63.0,0.0,6.0,0.04,29.05,29,7.5,65.82696844620864,2011,6,3,Thursday,24,1,0,0,0,0,0,1,41.995,-87.933
2,2011-06-16,72.0,59,63.0,0.0,7.0,0.03,29.12,26,9.1,63.634403589243426,2011,6,3,Thursday,24,1,0,0,0,0,0,1,41.786,-87.752
1,2011-06-17,71.0,60,64.0,0.0,6.0,0.0,29.13,6,6.6,68.21856936518816,2011,6,4,Friday,24,0,0,0,0,0,0,0,41.995,-87.933
2,2011-06-17,73.0,60,65.0,0.0,8.0,0.0,29.18,7,6.2,63.759030744552604,2011,6,4,Friday,24,0,0,0,0,0,0,0,41.786,-87.752
1,2011-06-18,73.0,62,65.0,0.0,8.0,0.0,29.1,6,6.4,68.44406406992405,2011,6,5,Saturday,24,0,0,0,0,0,0,0,41.995,-87.933
2,2011-06-18,73.0,62,66.0,0.0,8.0,0.0,29.16,8,6.4,68.44406406992405,2011,6,5,Saturday,24,0,0,0,0,0,0,0,41.786,-87.752
1,2011-06-19,72.0,65,68.0,0.0,7.0,0.0,29.03,11,5.2,78.64552446981637,2011,6,6,Sunday,24,0,0,0,0,0,0,0,41.995,-87.933
2,2011-06-19,74.0,65,69.0,0.0,9.0,0.0,29.08,14,4.9,73.52557252487567,2011,6,6,Sunday,24,1,0,0,0,0,0,0,41.786,-87.752
1,2011-06-20,72.0,67,69.0,0.0,7.0,0.18,29.01,16,8.1,84.29541076936817,2011,6,0,Monday,25,1,0,0,1,0,0,1,41.995,-87.933
2,2011-06-20,75.0,67,69.0,0.0,10.0,1.23,29.07,16,9.5,76.2155892261305,2011,6,0,Monday,25,1,0,0,1,0,0,0,41.786,-87.752
1,2011-06-21,78.0,70,72.0,0.0,13.0,0.45,28.92,18,12.1,76.47996516744716,2011,6,1,Tuesday,25,1,0,0,0,0,0,1,41.995,-87.933
2,2011-06-21,79.0,70,73.0,0.0,14.0,0.08,28.98,18,11.8,74.00608838418698,2011,6,1,Tuesday,25,1,0,0,1,0,0,1,41.786,-87.752
1,2011-06-22,69.0,63,65.0,0.0,4.0,0.02,28.89,21,13.4,81.20950146422771,2011,6,2,Wednesday,25,0,0,0,0,0,0,1,41.995,-87.933
2,2011-06-22,71.0,62,65.0,0.0,6.0,0.02,28.95,21,13.4,73.23129096952931,2011,6,2,Wednesday,25,0,0,0,0,0,0,0,41.786,-87.752
